date,selection,odds,result,spread_line,spread_odds,spread_result,ou_line,ou_odds,ou_result,total_points,location
2013-03-29,Houston,166.0,0,4.92,-107.33,-13.92,195.25,-107.83,1.75,197.0,away
2013-03-29,Brooklyn,242.4,0,6.83,-106.33,-28.83,202.17,-108.33,-6.1699999999999875,196.0,away
2013-03-29,Utah,104.5,1,1.75,-108.17,8.25,197.17,-109.17,2.8300000000000125,200.0,away
2013-03-29,Denver,-280.0,1,-6.83,-110.33,28.83,202.17,-108.33,-6.1699999999999875,196.0,home
2013-03-29,New Orleans,269.8,0,7.42,-110.0,-26.42,189.17,-108.67,7.8300000000000125,197.0,home
2013-03-29,San Antonio,-176.6,1,-4.17,-109.17,6.17,197.92,-108.17,8.080000000000013,206.0,home
2013-03-29,Oklahoma City,-373.0,0,-8.17,-108.17,0.16999999999999993,205.0,-108.0,-11.0,194.0,away
2013-03-29,Minnesota,311.4,1,8.17,-108.5,-0.16999999999999993,205.0,-108.67,-11.0,194.0,home
2013-03-29,L.A. Clippers,159.0,0,4.17,-107.5,-6.17,197.92,-108.5,8.080000000000013,206.0,away
2013-03-30,Minnesota,159.0,0,4.33,-107.0,-17.33,184.08,-107.17,0.9199999999999875,185.0,home
2013-03-30,Memphis,-177.4,1,-4.33,-109.67,17.33,184.08,-109.5,0.9199999999999875,185.0,away
2013-03-30,Chicago,191.6,0,5.08,-108.5,-7.08,192.0,-108.0,6.0,198.0,away
2013-03-30,Atlanta,-656.25,1,-10.42,-109.17,19.42,203.25,-109.17,-18.25,185.0,home
2013-03-30,Orlando,522.75,0,10.42,-107.5,-19.42,203.25,-107.5,-18.25,185.0,away
2013-03-30,Philadelphia,-625.0,1,-10.0,-109.5,18.0,194.0,-105.83,-2.0,192.0,home
2013-03-30,Charlotte,480.6,0,10.0,-107.17,-18.0,194.0,-110.83,-2.0,192.0,away
2013-03-30,L.A. Clippers,-141.2,0,-1.92,-107.67,-15.08,203.83,-108.0,-24.830000000000013,179.0,away
2013-03-30,Houston,124.6,1,1.92,-109.0,15.08,203.83,-108.67,-24.830000000000013,179.0,home
2013-03-30,Dallas,-221.0,1,-5.08,-108.17,7.08,192.0,-108.67,6.0,198.0,home
2013-03-30,Utah,-173.4,1,-4.08,-109.67,13.08,191.92,-108.83,31.080000000000013,223.0,home
2013-03-30,Brooklyn,156.0,0,4.08,-107.0,-13.08,191.92,-107.83,31.080000000000013,223.0,away
2013-03-30,Phoenix,436.4,0,10.0,-107.67,-18.0,189.17,-108.83,26.830000000000013,216.0,home
2013-03-30,Indiana,-552.0,1,-10.0,-109.0,18.0,189.17,-107.83,26.830000000000013,216.0,away
2013-03-30,Sacramento,121.6,0,2.5,-109.17,-7.5,218.33,-107.83,-17.330000000000013,201.0,home
2013-03-30,L.A. Lakers,-138.0,1,-2.5,-107.5,7.5,218.33,-108.83,-17.330000000000013,201.0,away
2013-03-30,Golden State,-533.0,1,-9.42,-108.83,36.42,203.58,-108.33,19.419999999999987,223.0,home
2013-03-30,Portland,424.8,0,9.42,-107.83,-36.42,203.58,-108.33,19.419999999999987,223.0,away
2013-03-30,Oklahoma City,-244.0,1,-6.0,-105.83,16.0,207.0,-108.33,1.0,208.0,away
2013-03-30,Milwaukee,210.8,0,6.0,-110.83,-16.0,207.0,-108.33,1.0,208.0,home
2013-03-31,Chicago,-449.2,1,-8.67,-107.67,9.67,186.67,-106.83,2.3300000000000125,189.0,home
2013-03-31,Toronto,147.0,0,3.58,-107.67,-20.58,194.25,-107.83,6.75,201.0,away
2013-03-31,New Orleans,-230.4,1,-5.58,-107.5,25.58,193.08,-107.0,10.919999999999987,204.0,home
2013-03-31,Cleveland,198.8,0,5.58,-109.17,-25.58,193.08,-109.67,10.919999999999987,204.0,away
2013-03-31,Washington,-164.2,1,-3.58,-109.0,20.58,194.25,-108.83,6.75,201.0,home
2013-03-31,Detroit,365.8,0,8.67,-109.0,-9.67,186.67,-109.83,2.3300000000000125,189.0,away
2013-03-31,New York,-271.0,1,-6.58,-108.33,25.58,196.67,-107.5,0.3300000000000125,197.0,home
2013-03-31,Boston,236.0,0,6.58,-108.33,-25.58,196.67,-109.17,0.3300000000000125,197.0,away
2013-03-31,Miami,408.6,1,7.75,-106.5,-5.75,195.42,-108.0,-21.419999999999987,174.0,away
2013-03-31,San Antonio,-512.0,0,-7.75,-110.17,5.75,195.42,-108.67,-21.419999999999987,174.0,home
2013-04-01,San Antonio,213.0,0,5.75,-109.33,-7.75,189.42,-108.67,-7.4199999999999875,182.0,away
2013-04-01,Toronto,-279.0,0,-6.83,-109.5,-3.17,194.92,-108.33,11.080000000000013,206.0,home
2013-04-01,Detroit,238.0,1,6.83,-109.67,3.17,194.92,-110.0,11.080000000000013,206.0,away
2013-04-01,Atlanta,-689.0,1,-10.58,-107.83,18.58,201.25,-108.67,-5.25,196.0,home
2013-04-01,Cleveland,525.4,0,10.58,-109.67,-18.58,201.25,-108.0,-5.25,196.0,away
2013-04-01,Milwaukee,-1047.75,1,-12.25,-111.0,41.25,205.67,-108.0,27.330000000000013,233.0,home
2013-04-01,Charlotte,779.25,0,12.25,-106.5,-41.25,205.67,-108.67,27.330000000000013,233.0,away
2013-04-01,Memphis,-246.0,1,-5.75,-108.17,7.75,189.42,-108.0,-7.4199999999999875,182.0,home
2013-04-01,Houston,-872.5,1,-11.83,-108.83,19.83,201.83,-107.67,12.169999999999987,214.0,home
2013-04-01,Orlando,659.0,0,11.83,-108.67,-19.83,201.83,-109.0,12.169999999999987,214.0,away
2013-04-01,Minnesota,-214.6,1,-4.92,-107.83,14.92,192.08,-108.0,17.919999999999987,210.0,home
2013-04-01,Boston,186.0,0,4.92,-108.83,-14.92,192.08,-108.67,17.919999999999987,210.0,away
2013-04-01,Utah,-628.75,1,-10.0,-107.33,20.0,199.67,-107.67,14.330000000000013,214.0,home
2013-04-01,L.A. Clippers,-218.0,0,-5.25,-108.67,2.25,188.5,-109.33,26.5,215.0,home
2013-04-01,Indiana,188.6,1,5.25,-108.0,-2.25,188.5,-107.67,26.5,215.0,away
2013-04-01,Portland,500.75,0,10.0,-109.33,-20.0,199.67,-109.0,14.330000000000013,214.0,away
2013-04-02,Miami,135.0,0,0.9,-108.0,-12.9,192.8,-111.0,-0.8000000000000114,192.0,home
2013-04-02,Chicago,121.67,0,2.1,-107.0,-6.1,186.9,-109.8,-10.900000000000006,176.0,away
2013-04-02,Washington,-138.33,1,-2.1,-111.0,6.1,186.9,-108.2,-10.900000000000006,176.0,home
2013-04-02,New York,-155.0,1,-0.9,-112.0,12.9,192.8,-109.0,-0.8000000000000114,192.0,away
2013-04-02,Dallas,146.25,0,3.8,-109.0,-23.8,207.9,-109.6,-25.900000000000006,182.0,away
2013-04-02,L.A. Lakers,-163.75,1,-3.8,-109.0,23.8,207.9,-108.4,-25.900000000000006,182.0,home
2013-04-03,Toronto,-184.0,1,-4.5,-108.17,14.5,194.08,-108.0,-28.080000000000013,166.0,home
2013-04-03,Washington,164.2,0,4.5,-108.5,-14.5,194.08,-108.67,-28.080000000000013,166.0,away
2013-04-03,Charlotte,169.0,1,4.83,-108.67,0.16999999999999993,195.75,-108.67,-24.75,171.0,home
2013-04-03,Philadelphia,-191.6,0,-4.83,-108.0,-0.16999999999999993,195.75,-108.0,-24.75,171.0,away
2013-04-03,Atlanta,-120.5,0,-1.92,-107.83,-11.08,196.0,-107.83,-19.0,177.0,home
2013-04-03,New York,105.25,1,1.92,-108.83,11.08,196.0,-108.83,-19.0,177.0,away
2013-04-03,Cleveland,169.0,0,4.0,-107.67,-22.0,198.92,-106.67,9.080000000000013,208.0,home
2013-04-03,Minnesota,169.6,1,5.25,-108.67,3.75,208.08,-109.5,-3.0800000000000125,205.0,away
2013-04-03,Brooklyn,-193.6,1,-4.0,-109.0,22.0,198.92,-110.0,9.080000000000013,208.0,away
2013-04-03,Boston,-284.0,1,-7.08,-108.5,12.08,196.67,-108.33,-5.6699999999999875,191.0,home
2013-04-03,Detroit,245.4,0,7.08,-108.17,-12.08,196.67,-108.33,-5.6699999999999875,191.0,away
2013-04-03,Milwaukee,-192.6,0,-5.25,-108.83,-3.75,208.08,-107.17,-3.0800000000000125,205.0,home
2013-04-03,Sacramento,150.6,0,4.08,-110.17,-14.08,219.0,-107.0,-5.0,214.0,home
2013-04-03,Utah,-144.25,0,-2.67,-107.33,-14.33,205.42,-107.83,3.5800000000000125,209.0,home
2013-04-03,Denver,128.25,1,2.67,-109.33,14.33,205.42,-108.83,3.5800000000000125,209.0,away
2013-04-03,Houston,-167.6,1,-4.08,-107.33,14.08,219.0,-109.67,-5.0,214.0,away
2013-04-03,Portland,262.2,0,6.83,-109.67,-24.83,188.58,-109.17,-18.580000000000013,170.0,home
2013-04-03,Memphis,-315.0,1,-6.83,-109.5,24.83,188.58,-109.17,-18.580000000000013,170.0,away
2013-04-03,L.A. Clippers,-3568.33,1,-16.33,-109.17,41.33,199.58,-108.17,27.419999999999987,227.0,home
2013-04-03,Phoenix,2142.33,0,16.33,-108.33,-41.33,199.58,-108.5,27.419999999999987,227.0,away
2013-04-03,Golden State,-349.0,1,-7.75,-110.5,17.75,197.25,-108.83,-11.25,186.0,home
2013-04-03,New Orleans,288.2,0,7.75,-107.83,-17.75,197.25,-109.5,-11.25,186.0,away
2013-04-03,Orlando,820.0,0,13.0,-109.0,-27.0,198.17,-108.67,-16.169999999999987,182.0,away
2013-04-03,San Antonio,-1081.25,1,-13.0,-107.67,27.0,198.17,-108.0,-16.169999999999987,182.0,home
2013-04-04,Brooklyn,-220.0,0,-5.5,-109.5,3.5,188.17,-110.0,-6.1699999999999875,182.0,home
2013-04-04,Denver,-295.0,1,-7.0,-107.83,8.0,208.58,-108.67,-19.580000000000013,189.0,home
2013-04-04,Chicago,186.6,1,5.5,-108.83,-3.5,188.17,-108.33,-6.1699999999999875,182.0,away
2013-04-04,Oklahoma City,-352.6,1,-7.42,-108.5,19.42,201.42,-108.67,-13.419999999999987,188.0,home
2013-04-04,San Antonio,298.0,0,7.42,-108.17,-19.42,201.42,-108.0,-13.419999999999987,188.0,away
2013-04-04,Dallas,252.4,0,7.0,-108.83,-8.0,208.58,-108.0,-19.580000000000013,189.0,away
2013-04-05,Milwaukee,259.2,0,7.17,-108.5,-25.17,202.58,-107.67,-18.580000000000013,184.0,away
2013-04-05,Oklahoma City,141.0,1,3.08,-108.33,18.92,192.33,-108.5,-20.330000000000013,172.0,away
2013-04-05,Indiana,-158.0,0,-3.08,-108.33,-18.92,192.33,-108.17,-20.330000000000013,172.0,home
2013-04-05,Philadelphia,215.8,1,6.25,-109.67,4.75,191.83,-108.5,-0.8300000000000125,191.0,away
2013-04-05,Atlanta,-249.0,0,-6.25,-107.0,-4.75,191.83,-108.17,-0.8300000000000125,191.0,home
2013-04-05,Miami,-160.0,1,-3.92,-108.33,13.92,191.5,-110.67,-23.5,168.0,away
2013-04-05,New York,-306.0,1,-7.17,-108.17,25.17,202.58,-109.0,-18.580000000000013,184.0,home
2013-04-05,Cleveland,182.0,1,5.08,-108.5,0.9199999999999999,199.83,-108.83,-11.830000000000013,188.0,away
2013-04-05,Boston,-209.0,0,-5.08,-108.17,-0.9199999999999999,199.83,-107.83,-11.830000000000013,188.0,home
2013-04-05,Charlotte,141.0,0,3.92,-110.0,-13.92,191.5,-107.67,-23.5,168.0,home
2013-04-05,Chicago,-378.4,1,-8.17,-106.67,9.17,191.5,-109.17,-18.5,173.0,home
2013-04-05,Orlando,315.0,0,8.17,-110.0,-9.17,191.5,-107.5,-18.5,173.0,away
2013-04-05,Minnesota,-232.0,0,-5.75,-108.5,3.75,198.17,-108.0,-10.169999999999987,188.0,home
2013-04-05,L.A. Lakers,-130.5,1,-2.25,-108.33,4.25,190.5,-110.0,-20.5,170.0,home
2013-04-05,Houston,-205.0,1,-5.25,-107.83,23.25,209.42,-109.17,4.5800000000000125,214.0,away
2013-04-05,Memphis,115.0,0,2.25,-108.33,-4.25,190.5,-107.5,-20.5,170.0,away
2013-04-05,Dallas,102.0,1,1.0,-108.0,8.0,212.42,-109.67,12.580000000000013,225.0,away
2013-04-05,Sacramento,-117.25,0,-1.0,-108.67,-8.0,212.42,-107.0,12.580000000000013,225.0,home
2013-04-05,Portland,179.0,0,5.25,-108.83,-23.25,209.42,-107.5,4.5800000000000125,214.0,home
2013-04-05,Phoenix,302.4,0,7.83,-110.83,-11.83,202.75,-108.0,15.25,218.0,home
2013-04-05,New Orleans,309.6,0,8.0,-108.33,-20.0,193.5,-108.83,-15.5,178.0,away
2013-04-05,Utah,-371.0,1,-8.0,-108.33,20.0,193.5,-107.83,-15.5,178.0,home
2013-04-05,Toronto,200.2,1,5.75,-108.17,-3.75,198.17,-108.67,-10.169999999999987,188.0,away
2013-04-05,Golden State,-360.0,1,-7.83,-106.67,11.83,202.75,-108.67,15.25,218.0,away
2013-04-06,Miami,-310.0,1,-7.08,-111.17,26.08,189.25,-108.33,3.75,193.0,home
2013-04-06,Minnesota,-252.0,1,-6.33,-109.83,12.33,196.0,-109.83,12.0,208.0,home
2013-04-06,Washington,153.6,1,4.08,-110.83,14.92,184.42,-109.67,4.5800000000000125,189.0,home
2013-04-06,Indiana,-173.0,0,-4.08,-107.5,-14.92,184.42,-108.67,4.5800000000000125,189.0,away
2013-04-06,Charlotte,1400.0,0,14.5,-106.17,-23.5,196.25,-107.5,4.75,201.0,away
2013-04-06,Philadelphia,259.0,0,7.08,-107.17,-26.08,189.25,-110.0,3.75,193.0,away
2013-04-06,Brooklyn,-2066.67,1,-14.5,-110.5,23.5,196.25,-109.17,4.75,201.0,home
2013-04-06,Toronto,201.0,0,5.67,-108.67,-22.67,202.67,-110.0,-19.669999999999987,183.0,away
2013-04-06,San Antonio,-636.0,1,-9.75,-107.83,11.75,192.83,-107.67,3.1699999999999875,196.0,home
2013-04-06,Atlanta,495.2,0,9.75,-108.83,-11.75,192.83,-109.0,3.1699999999999875,196.0,away
2013-04-06,Denver,-219.0,1,-5.42,-109.5,23.42,211.33,-108.33,34.66999999999999,246.0,home
2013-04-06,Houston,189.8,0,5.42,-107.17,-23.42,211.33,-108.33,34.66999999999999,246.0,away
2013-04-06,Milwaukee,-234.0,1,-5.67,-108.0,22.67,202.67,-106.67,-19.669999999999987,183.0,home
2013-04-06,Detroit,214.6,0,6.33,-108.5,-12.33,196.0,-108.5,12.0,208.0,away
2013-04-07,Sacramento,182.8,0,5.33,-106.33,-7.33,195.0,-107.33,-19.0,176.0,home
2013-04-07,New York,272.4,1,7.42,-110.17,-2.42,195.67,-107.5,49.33000000000001,245.0,away
2013-04-07,L.A. Clippers,-182.6,1,-4.33,-109.33,18.33,199.67,-108.83,4.3300000000000125,204.0,home
2013-04-07,L.A. Lakers,163.0,0,4.33,-107.33,-18.33,199.67,-107.83,4.3300000000000125,204.0,away
2013-04-07,Boston,-307.6,1,-6.83,-108.83,17.83,189.17,-108.17,13.830000000000013,203.0,home
2013-04-07,Washington,264.0,0,6.83,-107.83,-17.83,189.17,-108.5,13.830000000000013,203.0,away
2013-04-07,Cleveland,-236.0,1,-5.58,-109.33,11.58,202.92,-108.0,-26.919999999999987,176.0,home
2013-04-07,Oklahoma City,-321.0,0,-7.42,-106.5,2.42,195.67,-109.17,49.33000000000001,245.0,home
2013-04-07,Orlando,203.0,0,5.58,-107.33,-11.58,202.92,-108.67,-26.919999999999987,176.0,away
2013-04-07,Chicago,-190.8,0,-4.67,-108.67,-9.33,185.5,-109.17,-1.5,184.0,away
2013-04-07,Golden State,-212.4,0,-5.17,-107.17,-1.83,201.0,-107.0,-14.0,187.0,home
2013-04-07,Utah,185.0,1,5.17,-109.5,1.83,201.0,-110.5,-14.0,187.0,away
2013-04-07,Phoenix,116.5,0,2.67,-109.17,-5.67,195.5,-109.67,-8.5,187.0,home
2013-04-07,New Orleans,-132.0,1,-2.67,-107.5,5.67,195.5,-107.0,-8.5,187.0,away
2013-04-07,Portland,150.4,0,3.42,-110.17,-8.42,205.92,-108.67,-18.919999999999987,187.0,home
2013-04-07,Dallas,-167.6,1,-3.42,-106.5,8.42,205.92,-108.0,-18.919999999999987,187.0,away
2013-04-07,Detroit,167.2,1,4.67,-108.0,9.33,185.5,-107.5,-1.5,184.0,home
2013-04-07,Memphis,-209.0,1,-5.33,-110.33,7.33,195.0,-109.33,-19.0,176.0,away
2013-04-09,Chicago,-156.4,0,-3.67,-107.83,0.6699999999999999,185.17,-108.0,13.830000000000013,199.0,home
2013-04-09,Indiana,-1722.5,1,-13.92,-107.0,18.92,190.42,-108.33,2.5800000000000125,193.0,home
2013-04-09,Brooklyn,-367.0,1,-8.0,-107.0,29.0,192.0,-108.33,-5.0,187.0,home
2013-04-09,Philadelphia,308.2,0,8.0,-109.67,-29.0,192.0,-108.33,-5.0,187.0,away
2013-04-09,Milwaukee,229.2,0,6.33,-108.83,-17.33,197.25,-108.67,-20.25,177.0,away
2013-04-09,Washington,369.0,0,8.92,-109.0,-29.92,197.42,-109.83,21.580000000000013,219.0,away
2013-04-09,Miami,-263.0,1,-6.33,-107.83,17.33,197.25,-108.0,-20.25,177.0,home
2013-04-09,New York,-456.0,1,-8.92,-107.67,29.92,197.42,-106.83,21.580000000000013,219.0,home
2013-04-09,Toronto,139.4,1,3.67,-108.83,-0.6699999999999999,185.17,-108.67,13.830000000000013,199.0,away
2013-04-09,Cleveland,1172.5,0,13.92,-109.67,-18.92,190.42,-108.33,2.5800000000000125,193.0,away
2013-04-09,L.A. Lakers,-457.0,1,-8.67,-110.5,16.67,194.33,-108.17,5.6699999999999875,200.0,home
2013-04-09,Charlotte,1090.0,0,14.08,-108.5,-33.08,183.75,-109.0,-14.75,169.0,away
2013-04-09,Minnesota,253.0,0,7.08,-108.17,-23.08,203.67,-108.67,-9.669999999999987,194.0,away
2013-04-09,New Orleans,368.8,0,8.67,-106.17,-16.67,194.33,-108.5,5.6699999999999875,200.0,away
2013-04-09,Golden State,-297.4,1,-7.08,-108.5,23.08,203.67,-108.0,-9.669999999999987,194.0,home
2013-04-09,Oklahoma City,-163.0,1,-3.33,-108.83,13.33,199.83,-109.67,-29.830000000000013,170.0,away
2013-04-09,Utah,146.0,0,3.33,-107.83,-13.33,199.83,-107.0,-29.830000000000013,170.0,home
2013-04-09,Phoenix,1218.75,0,14.75,-108.67,-17.75,213.58,-108.33,-14.580000000000013,199.0,away
2013-04-09,Houston,-1862.5,1,-14.75,-108.0,17.75,213.58,-108.33,-14.580000000000013,199.0,home
2013-04-09,Memphis,-1560.0,1,-14.08,-108.17,33.08,183.75,-107.67,-14.75,169.0,home
2013-04-10,Cleveland,-143.75,0,-2.67,-109.5,-4.33,199.0,-106.67,16.0,215.0,home
2013-04-10,Milwaukee,-205.2,0,-4.75,-107.83,-5.25,202.17,-108.67,13.830000000000013,216.0,away
2013-04-10,Brooklyn,132.8,1,3.17,-109.0,4.83,191.33,-107.5,2.6699999999999875,194.0,away
2013-04-10,Atlanta,-159.6,1,-3.33,-108.5,26.33,191.5,-108.33,33.5,225.0,away
2013-04-10,Miami,147.6,1,3.5,-107.33,1.5,188.0,-108.33,13.0,201.0,away
2013-04-10,Washington,-164.8,0,-3.5,-109.33,-1.5,188.0,-108.33,13.0,201.0,home
2013-04-10,Detroit,128.0,1,2.67,-107.17,4.33,199.0,-110.0,16.0,215.0,away
2013-04-10,Philadelphia,142.6,0,3.33,-108.17,-26.33,191.5,-108.33,33.5,225.0,home
2013-04-10,Orlando,179.0,1,4.75,-108.83,5.25,202.17,-108.0,13.830000000000013,216.0,home
2013-04-10,Boston,-149.6,0,-3.17,-107.67,-4.83,191.33,-109.17,2.6699999999999875,194.0,home
2013-04-10,New Orleans,197.2,0,5.67,-109.83,-16.67,205.17,-109.17,25.830000000000013,231.0,away
2013-04-10,Dallas,-1210.0,0,-13.58,-108.17,2.58,203.75,-108.33,-10.75,193.0,home
2013-04-10,Sacramento,-228.0,1,-5.67,-107.67,16.67,205.17,-107.5,25.830000000000013,231.0,home
2013-04-10,L.A. Lakers,-289.0,1,-6.17,-107.17,13.17,202.08,-107.5,16.919999999999987,219.0,away
2013-04-10,Denver,-169.0,1,-3.83,-111.33,13.83,203.08,-108.83,-21.080000000000013,182.0,home
2013-04-10,San Antonio,149.6,0,3.83,-107.83,-13.83,203.08,-109.5,-21.080000000000013,182.0,away
2013-04-10,L.A. Clippers,-1203.75,1,-12.25,-108.33,28.25,198.83,-107.83,7.1699999999999875,206.0,home
2013-04-10,Minnesota,860.0,0,12.25,-108.33,-28.25,198.83,-108.83,7.1699999999999875,206.0,away
2013-04-10,Phoenix,897.5,1,13.58,-108.5,-2.58,203.75,-108.33,-10.75,193.0,away
2013-04-10,Portland,249.2,0,6.17,-109.5,-13.17,202.08,-109.17,16.919999999999987,219.0,home
2013-04-11,New York,-167.0,0,-3.83,-107.0,-3.17,192.75,-107.67,36.25,229.0,away
2013-04-11,Chicago,149.8,1,3.83,-109.67,3.17,192.75,-109.0,36.25,229.0,home
2013-04-11,Golden State,155.8,0,4.17,-110.17,-23.17,205.33,-106.83,7.6699999999999875,213.0,home
2013-04-11,Oklahoma City,-174.0,1,-4.17,-107.33,23.17,205.33,-109.83,7.6699999999999875,213.0,away
2013-04-12,Atlanta,-319.4,1,-7.33,-107.33,12.33,202.92,-106.33,10.080000000000013,213.0,home
2013-04-12,Charlotte,264.4,0,7.25,-106.33,-27.25,197.25,-107.67,8.75,206.0,away
2013-04-12,Detroit,-311.0,1,-7.25,-110.33,27.25,197.25,-109.0,8.75,206.0,home
2013-04-12,Boston,619.75,0,12.08,-107.67,-20.08,195.5,-107.5,14.5,210.0,away
2013-04-12,Miami,-818.75,1,-12.08,-109.0,20.08,195.5,-109.17,14.5,210.0,home
2013-04-12,Milwaukee,270.8,0,7.33,-109.33,-12.33,202.92,-110.33,10.080000000000013,213.0,away
2013-04-12,Indiana,-241.0,0,-5.92,-111.17,-2.08,187.0,-108.67,39.0,226.0,home
2013-04-12,Philadelphia,192.0,1,5.33,-109.17,5.67,191.25,-109.17,-8.25,183.0,away
2013-04-12,Washington,-221.4,0,-5.33,-107.5,-5.67,191.25,-107.5,-8.25,183.0,home
2013-04-12,Chicago,118.75,0,2.58,-110.5,-11.58,188.0,-109.0,-3.0,185.0,away
2013-04-12,Toronto,-137.0,1,-2.58,-107.83,11.58,188.0,-109.33,-3.0,185.0,home
2013-04-12,New York,-180.0,1,-4.58,-109.83,14.58,208.17,-107.83,-16.169999999999987,192.0,away
2013-04-12,Brooklyn,207.8,1,5.92,-105.5,2.08,187.0,-108.0,39.0,226.0,away
2013-04-12,Cleveland,160.6,0,4.58,-106.83,-14.58,208.17,-108.83,-16.169999999999987,192.0,home
2013-04-12,Houston,-132.5,0,-2.42,-106.83,-1.58,194.83,-107.17,-34.83000000000001,160.0,home
2013-04-12,L.A. Clippers,-485.0,1,-8.75,-110.67,11.75,192.17,-109.17,-3.1699999999999875,189.0,away
2013-04-12,Golden State,276.2,0,6.58,-108.83,-8.58,208.5,-107.0,25.5,234.0,away
2013-04-12,L.A. Lakers,-327.0,1,-6.58,-107.83,8.58,208.5,-109.67,25.5,234.0,home
2013-04-12,Oklahoma City,-533.0,1,-9.67,-107.83,25.67,205.5,-108.5,-9.5,196.0,away
2013-04-12,New Orleans,383.6,0,8.75,-107.67,-11.75,192.17,-109.17,-3.1699999999999875,189.0,home
2013-04-12,Minnesota,428.0,0,9.33,-108.67,-16.33,196.58,-108.83,10.419999999999987,207.0,away
2013-04-12,Portland,423.4,0,9.67,-108.83,-25.67,205.5,-108.17,-9.5,196.0,home
2013-04-12,Sacramento,648.75,0,11.67,-109.33,-18.67,207.67,-109.33,1.3300000000000125,209.0,away
2013-04-12,San Antonio,-855.0,1,-11.67,-107.33,18.67,207.67,-107.33,1.3300000000000125,209.0,home
2013-04-12,Denver,-155.4,0,-2.33,-107.5,-0.6699999999999999,208.33,-108.17,4.6699999999999875,213.0,away
2013-04-12,Dallas,138.4,1,2.33,-109.17,0.6699999999999999,208.33,-108.5,4.6699999999999875,213.0,home
2013-04-12,Memphis,117.0,1,2.42,-109.83,1.58,194.83,-109.5,-34.83000000000001,160.0,away
2013-04-12,Utah,-542.0,1,-9.33,-108.0,16.33,196.58,-107.83,10.419999999999987,207.0,home
2013-04-13,Boston,-188.0,1,-4.5,-109.0,36.5,194.58,-108.5,13.419999999999987,208.0,away
2013-04-13,Charlotte,165.2,1,4.42,-108.17,5.58,203.58,-107.83,-23.580000000000013,180.0,home
2013-04-13,Orlando,166.2,0,4.5,-107.67,-36.5,194.58,-108.17,13.419999999999987,208.0,home
2013-04-13,Milwaukee,-186.0,0,-4.42,-108.5,-5.58,203.58,-108.83,-23.580000000000013,180.0,away
2013-04-13,Minnesota,-186.0,1,-5.08,-108.5,17.08,200.75,-107.0,-2.75,198.0,home
2013-04-13,L.A. Clippers,119.2,1,2.5,-109.67,1.5,182.58,-108.33,-4.5800000000000125,178.0,away
2013-04-13,Phoenix,165.2,0,5.08,-108.17,-17.08,200.75,-109.67,-2.75,198.0,away
2013-04-13,Memphis,-135.6,0,-2.5,-107.0,-1.5,182.58,-108.33,-4.5800000000000125,178.0,home
2013-04-14,Brooklyn,-170.8,0,-3.75,-107.33,-2.25,194.58,-108.83,-14.580000000000013,180.0,away
2013-04-14,Indiana,131.2,0,3.33,-110.0,-13.33,193.08,-107.83,-23.080000000000013,170.0,away
2013-04-14,New York,-150.0,1,-3.33,-108.33,13.33,193.08,-110.5,-23.080000000000013,170.0,home
2013-04-14,Cleveland,200.0,0,6.0,-108.67,-20.0,198.0,-110.83,-30.0,168.0,away
2013-04-14,Toronto,153.6,1,3.75,-109.33,2.25,194.58,-107.83,-14.580000000000013,180.0,home
2013-04-14,Miami,-602.0,1,-9.58,-109.33,21.58,189.67,-108.0,8.330000000000013,198.0,home
2013-04-14,Philadelphia,-233.0,1,-6.0,-108.0,20.0,198.0,-105.83,-30.0,168.0,home
2013-04-14,Chicago,467.0,0,9.58,-108.17,-21.58,189.67,-108.67,8.330000000000013,198.0,away
2013-04-14,New Orleans,138.2,0,3.33,-107.67,-21.33,196.17,-109.17,-0.1699999999999875,196.0,home
2013-04-14,Dallas,-155.2,1,-3.33,-109.0,21.33,196.17,-107.5,-0.1699999999999875,196.0,away
2013-04-14,Houston,-766.25,1,-10.92,-110.0,31.92,218.08,-107.0,2.9199999999999875,221.0,home
2013-04-14,Sacramento,589.75,0,10.92,-106.67,-31.92,218.08,-109.67,2.9199999999999875,221.0,away
2013-04-14,San Antonio,-155.8,0,-3.67,-107.83,-1.33,194.25,-108.5,-17.25,177.0,away
2013-04-14,L.A. Lakers,138.8,1,3.67,-108.83,1.33,194.25,-108.5,-17.25,177.0,home
2013-04-14,Portland,1361.25,0,14.58,-108.83,-23.58,208.08,-109.17,18.919999999999987,227.0,away
2013-04-14,Denver,-2148.75,1,-14.58,-109.5,23.58,208.08,-109.17,18.919999999999987,227.0,home
2013-04-15,Cleveland,-127.0,0,-1.75,-109.0,0.75,193.0,-112.17,-2.0,191.0,home
2013-04-15,Brooklyn,-179.0,1,-4.83,-109.0,9.83,190.08,-108.67,16.919999999999987,207.0,home
2013-04-15,Miami,111.5,1,1.75,-107.67,-0.75,193.0,-105.33,-2.0,191.0,away
2013-04-15,Chicago,-218.4,1,-5.17,-106.83,23.17,191.17,-108.83,-5.1699999999999875,186.0,away
2013-04-15,San Antonio,243.4,0,5.58,-108.5,-15.58,199.75,-107.33,22.25,222.0,away
2013-04-15,New York,110.75,0,-0.25,-106.67,-10.75,193.33,-107.83,7.6699999999999875,201.0,away
2013-04-15,Charlotte,-126.25,1,0.25,-110.83,10.75,193.33,-108.83,7.6699999999999875,201.0,home
